Date,Category,Product Name,Product Color,ID,Original Price,Sale Price,Current Lowest Price,Promotion,Extra Promotion,Extra Promotion %,Price After Promo,% Off From Original,Average Price,% from Average
01/31/20,Mens T-Shirts,Long-Sleeve Pima Cotton Pocket Tee,White,39036880,38.0,25.0,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,34.21,25.0,0.0
01/31/20,Mens T-Shirts,Textured Pima Cotton Knit Tee,Navy Blue,39924821,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Waffle Knit Tee,Dark Grey,40024946,35.0,,35.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,35.0,0.0,35.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Print Tee,Navy And White Floral,40024941,25.0,15.0,15.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,15.0,40.0,15.0,0.0
01/31/20,Mens T-Shirts,Textured Jersey Knit Tee,Heather Green,39671849,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Pima Cotton Pocket Tee,Light Pink,39036883,38.0,25.0,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,34.21,25.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Waffle Knit Tee,Cream,40024947,35.0,,35.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,35.0,0.0,35.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Pocket Tee,Blue Stripe,39160878,38.0,25.0,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,34.21,25.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Pocket Tee,White,40169334,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Textured Pima Cotton Knit Tee,Pink,39924823,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Tee,Light Blue Dye Effect,40169336,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Heavyweight Tee,Light Grey Leopard Print,40024939,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Textured Jersey Knit Tee,Heather Black,39671848,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens T-Shirts,Textured Jersey Knit Tee,Light Brown,39671845,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens T-Shirts,3-Pack Short-Sleeve V-Neck Tee,Navy Blue- Heather Grey- White,40024955,39.0,,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,0.0,39.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Heavyweight Tee,Green Leopard Print,40024940,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Heavyweight Pocket Tee,Coral,40169341,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Pattern Tee,Navy Blue Floral,39356336,24.0,,24.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,24.0,0.0,24.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Linen-Blend Tee,Blue,40121835,39.0,,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,0.0,39.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Pima Cotton Pocket Tee,Burgundy,39036882,38.0,25.0,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,34.21,25.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Linen-Blend Tee,Black Stripe,40121832,30.0,,30.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,30.0,0.0,30.0,0.0
01/31/20,Mens T-Shirts,Pattern Curved Hem Tee,Navy Blue Floral,38720319,24.0,,24.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,24.0,0.0,24.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Pattern Tee,Light Blue Pattern,39356335,24.0,,24.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,24.0,0.0,24.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Pattern Crew Tee,Navy Blue Pattern,39925370,25.0,15.0,15.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,15.0,40.0,15.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Linen-Blend Tee,Cream Stripe,40121831,30.0,,30.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,30.0,0.0,30.0,0.0
01/31/20,Mens T-Shirts,Pattern Curved Hem Tee,Navy Blue Stripe,38711381,24.0,,24.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,24.0,0.0,24.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Pattern Crew Tee,White Floral,39925368,25.0,15.0,15.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,15.0,40.0,15.0,0.0
01/31/20,Mens T-Shirts,Pattern Curved Hem Tee,Green Pattern,38711382,24.0,,24.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,24.0,0.0,24.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Linen-Blend Pocket Tee,White,40169342,30.0,,30.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,30.0,0.0,30.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Pattern Crew Tee,Cream Pattern,39925367,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Linen-Blend Tee,Light Brown,40121834,39.0,,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,0.0,39.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Pima Cotton Pocket Tee,Navy Blue,39036881,38.0,25.0,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,34.21,25.0,0.0
01/31/20,Mens T-Shirts,Long-Sleeve Linen-Blend Tee,White Stripe,40121833,39.0,,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,0.0,39.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Crew Tee,Light Pink Dye Effect,40024922,25.0,,25.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,25.0,0.0,25.0,0.0
01/31/20,Mens T-Shirts,Pattern Curved Hem Tee,Green Stripe,38720320,24.0,,24.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,24.0,0.0,24.0,0.0
01/31/20,Mens T-Shirts,Short-Sleeve Linen-Blend Pocket Tee,Light Red,40169343,30.0,,30.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,30.0,0.0,30.0,0.0
01/31/20,Men's Sweaters,Pima Cotton Turtleneck Sweater,Light Grey,39924828,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Textured Pima Cotton Knit Tee,Black,39924824,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Men's Sweaters,Shawl Collar Cardigan,Black,40024864,79.0,,79.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,79.0,0.0,79.0,0.0
01/31/20,Men's Sweaters,Pima Cotton Turtleneck Sweater,Navy Blue,39924829,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Garment Dyed Crew Sweater,Light Pink,39924832,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Textured Pima Cotton Knit Tee,Dark Green,39924822,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Men's Sweaters,Shawl Collar Cardigan,Navy Blue,40024863,79.0,,79.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,79.0,0.0,79.0,0.0
01/31/20,Men's Sweaters,Tipped Cardigan,Dark Grey,39994319,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Mock Neck Quarter-Zip Sweater,Navy Blue,39925324,88.0,,88.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,88.0,0.0,88.0,0.0
01/31/20,Men's Sweaters,Textured Pima Cotton Knit Tee,Grey,39924820,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Men's Sweaters,Garment Dyed Crew Sweater,Cream,39924830,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Long-Sleeve Sweater Polo,Light Heather Grey,39925319,59.0,,59.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,59.0,0.0,59.0,0.0
01/31/20,Men's Sweaters,Curved Hem Sweater,Navy Blue,38323826,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Long-Sleeve Sweater-Knit Tee,Cream,39924819,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Men's Sweaters,Long-Sleeve Sweater Polo,Navy Blue,39925321,59.0,,59.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,59.0,0.0,59.0,0.0
01/31/20,Men's Sweaters,Long-Sleeve Sweater Polo,Light Brown,39925322,59.0,,59.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,59.0,0.0,59.0,0.0
01/31/20,Men's Sweaters,Textured Pima Cotton Knit Tee,Navy Blue,39924821,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Men's Sweaters,Long-Sleeve Sweater Polo,Dark Heather Grey,39925320,59.0,,59.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,59.0,0.0,59.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Camel Brown,38682400,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Mock Neck Quarter-Zip Sweater,Cream,39925323,88.0,,88.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,88.0,0.0,88.0,0.0
01/31/20,Men's Sweaters,Mock Neck Quarter-Zip Sweater,Red,39925325,88.0,,88.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,88.0,0.0,88.0,0.0
01/31/20,Men's Sweaters,Tipped Cardigan,Navy Blue,39994320,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Textured Pima Cotton Knit Tee,Pink,39924823,45.0,,45.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,45.0,0.0,45.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Dark Green,38682399,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Garment Dyed Sweater Hoodie,Olive Green,39924827,79.0,,79.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,79.0,0.0,79.0,0.0
01/31/20,Men's Sweaters,Curved Hem Sweater,Heather Grey,38323823,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Dark Red,38682401,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Long-Sleeve Sweater Tee,Camel Brown,39160845,44.0,,44.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,44.0,0.0,44.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Navy Blue,38682398,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Garment Dyed Sweater Hoodie,Blue,39924826,79.0,,79.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,79.0,0.0,79.0,0.0
01/31/20,Men's Sweaters,Textured Crew Neck Sweater,Light Grey,39160827,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Curved Hem Sweater,Navy Blue Stripe,38323825,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Dark Grey,38682396,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Garment Dyed Sweater Hoodie,Dark Grey,39924825,79.0,,79.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,79.0,0.0,79.0,0.0
01/31/20,Men's Sweaters,Garment Dyed Crew Sweater,Light Blue,39924831,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Navy,38682397,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Textured Crew Neck Sweater,Blue,39160828,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Curved Hem Sweater,Green,38323827,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Men's Sweaters,Crewneck Sweater,Heather Grey,38682395,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Mens Accessories,Casual Crew Socks,Black- Navy Blue- Dark Grey,40024834,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Casual Crew Socks,Dark Grey Multipack,40024830,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Casual Crew Socks,Striped Multipack,40024833,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Casual Crew Socks,Blue Multipack,40024831,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Casual Crew Socks,Navy Blue- Blue- Light Blue,40024832,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,No-Show Socks,White,40024819,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,No-Show Socks,Coral Stripe- Light Blue Stripe- Navy Blue Stripe,40024823,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,No-Show Socks,Light Grey- Grey- Dark Grey,40024821,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,No-Show Socks,Grey- White Stripe- Black,40024820,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,No-Show Socks,Light Blue- Grey Stripe- Navy Blue,40024822,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Leather-Strap Watch,Black,11236898,120.0,,120.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,120.0,0.0,120.0,0.0
01/31/20,Mens Accessories,Athletic Crew Socks,Navy Blue- White- Grey,40024836,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Athletic Crew Socks,Grey-White-Dark Grey,40024837,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,Athletic Crew Socks,White Multipack,40024835,19.0,,19.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,19.0,0.0,19.0,0.0
01/31/20,Mens Accessories,1 1/4-Inch Braided Leather Belt,Black,37895319,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens Accessories,1 1/4-Inch Braided Leather Belt,Light Brown,11236865,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens Accessories,1 1/4-Inch Leather Belt,Light Brown,11236851,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens Accessories,1 1/4-Inch Leather Belt,Black,11236853,38.0,,38.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,38.0,0.0,38.0,0.0
01/31/20,Mens Accessories,Limited Edition Watch,Black,37348321,300.0,,300.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,300.0,0.0,300.0,0.0
01/31/20,Mens Accessories,Leather-Strap Watch,White,11236897,120.0,,120.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,120.0,0.0,120.0,0.0
01/31/20,Mens Accessories,Epperson Mountaineering Climb Tote,Black,11259094,80.0,,80.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,80.0,0.0,80.0,0.0
01/31/20,Mens Accessories,Epperson Mountaineering Climb Tote,Camo,11259093,80.0,,80.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,80.0,0.0,80.0,0.0
01/31/20,Mens Shirts,Vacation Button-Up Shirt,Burgundy Print,40024964,55.0,,55.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,55.0,0.0,55.0,0.0
01/31/20,Mens Shirts,Oxford Shirt,Dark Blue,39671862,58.0,,58.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,58.0,0.0,58.0,0.0
01/31/20,Mens Shirts,RSVP Button-Up Shirt,Black Dot,39671860,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Long-Sleeve Button-Up Shirt,Black,39036909,58.0,,58.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,58.0,0.0,58.0,0.0
01/31/20,Mens Shirts,RSVP Button-Up Shirt,Navy Blue Floral,39671855,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Vacation Button-Up Shirt,Black,39924855,55.0,,55.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,55.0,0.0,55.0,0.0
01/31/20,Mens Shirts,Buffalo Check Flannel Shirt,Red And Black Check,39036912,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,RSVP Button-Up Shirt,Light Blue Dot,39671856,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Buffalo Check Flannel Shirt,Navy Check,39036911,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,RSVP Button-Up Shirt,Black Pattern,39671858,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Oxford Shirt,White,39671861,58.0,,58.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,58.0,0.0,58.0,0.0
01/31/20,Mens Shirts,Resort Collar RSVP Button-Up Shirt,Navy Blue Print,39925376,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Vacation Button-Up Shirt,Navy Blue Floral,40024963,55.0,,55.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,55.0,0.0,55.0,0.0
01/31/20,Mens Shirts,Plaid Flannel Shirt,Navy Blue Plaid,39036915,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,Plaid Flannel Shirt,Green Plaid,39036913,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,Plaid Flannel Shirt,Cream Plaid,39036914,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,Vacation Button-Up Shirt,Navy Pattern,39924849,55.0,,55.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,55.0,0.0,55.0,0.0
01/31/20,Mens Shirts,Plaid Flannel Shirt,Red Plaid,39164820,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,Gingham Poplin Shirt,Tan Check,36583383,58.0,,58.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,58.0,0.0,58.0,0.0
01/31/20,Mens Shirts,RSVP Button-Up Shirt,Cream Floral,39671853,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Textured Poplin Shirt,Grey Check,37348569,58.0,,58.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,58.0,0.0,58.0,0.0
01/31/20,Mens Shirts,Vacation Button-Up Shirt,White Print,40127819,55.0,,55.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,55.0,0.0,55.0,0.0
01/31/20,Mens Shirts,Resort Collar RSVP Button-Up Shirt,Black Pattern,39036906,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Mens Shirts,Resort Collar RSVP Button-Up Shirt,Burgundy Pattern,39036905,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
01/31/20,Mens Shirts,Buffalo Check Flannel Shirt,Navy Blue And Yellow Check,39160906,58.0,39.0,39.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,39.0,32.76,39.0,0.0
01/31/20,Mens Shirts,RSVP Button-Up Shirt,White Micro Pattern,39671854,69.0,,69.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,69.0,0.0,69.0,0.0
01/31/20,Mens Shirts,Textured Flannel Shirt,Navy Blue Micro Check,39036931,58.0,,58.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,58.0,0.0,58.0,0.0
01/31/20,Mens Shirts,Limited Edition RSVP Button-Up Shirt,Black Stripe,39815821,68.0,,68.0,"Limited Time: Entire Store Buy One, Get One 50% Off + Free Shipping on Orders Over $75",,0,68.0,0.0,68.0,0.0
